,Unnamed: 0,Idade,Genero,Estados,Cargo,Carreira,Salario,Experiencia,Raça,Região
3121,3121,25.0,Masculino,Paraná (PR),Analista de BI,Sênior,10000.0,de 4 a 6 anos,Branca,Sul
3122,3122,47.0,Masculino,Bahia (BA),Outra opção,Pleno,10000.0,de 4 a 6 anos,Branca,Nordeste
3123,3123,26.0,Feminino,São Paulo (SP),,,,,Branca,Sudeste
3124,3124,45.0,Masculino,Paraná (PR),,,10000.0,Até 2 anos,Branca,Sul
3125,3125,,,,,,,,,Desconhecida
3126,3126,33.0,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,14000.0,de 3 a 4 anos,Parda,Sudeste
3127,3127,27.0,Masculino,São Paulo (SP),,,,,Branca,Sudeste
3128,3128,30.0,Feminino,Rio Grande do Sul (RS),Engenheiro de dados,Júnior,5000.0,Até 2 anos,Branca,Sul
3129,3129,28.0,Masculino,Minas Gerais (MG),,,,,Branca,Sudeste
3130,3130,25.0,Masculino,Distrito Federal (DF),,,7000.0,Até 2 anos,Branca,Centro-Oeste
3131,3131,30.0,Masculino,São Paulo (SP),,,14000.0,de 7 a 10 anos,Branca,Sudeste
3132,3132,27.0,Feminino,Pernambuco (PE),Cientista de dados,Júnior,2500.0,Até 2 anos,Branca,Nordeste
3133,3133,24.0,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Sênior,18000.0,de 7 a 10 anos,Branca,Sudeste
3134,3134,25.0,Masculino,São Paulo (SP),Analista de BI,Pleno,5000.0,Até 2 anos,Branca,Sudeste
3135,3135,40.0,Feminino,Rio Grande do Sul (RS),Cientista de dados,Júnior,5000.0,Até 2 anos,Branca,Sul
3136,3136,25.0,Masculino,São Paulo (SP),,,,,Branca,Sudeste
3137,3137,51.0,Masculino,Santa Catarina (SC),Analista de BI,Sênior,10000.0,Mais de 10 anos,Branca,Sul
3138,3138,51.0,Masculino,São Paulo (SP),,,18000.0,Mais de 10 anos,Branca,Sudeste
3139,3139,36.0,Masculino,Goiás (GO),Cientista de dados,Sênior,10000.0,de 7 a 10 anos,Parda,Centro-Oeste
3140,3140,31.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Parda,Sudeste
3141,3141,33.0,Feminino,São Paulo (SP),Analista de Dados,Pleno,3500.0,de 7 a 10 anos,Branca,Sudeste
3142,3142,37.0,Masculino,Rio Grande do Sul (RS),Analista de Dados,Pleno,7000.0,Até 2 anos,Preta,Sul
3143,3143,28.0,Masculino,Alagoas (AL),,,,,Branca,Nordeste
3144,3144,33.0,Masculino,Minas Gerais (MG),,,22500.0,de 7 a 10 anos,Branca,Sudeste
3145,3145,28.0,Feminino,Bahia (BA),,,,,Branca,Nordeste
3146,3146,,,,,,,,,Desconhecida
3147,3147,29.0,Masculino,São Paulo (SP),,,,,Branca,Sudeste
3148,3148,24.0,Masculino,Paraná (PR),Cientista de dados,Júnior,5000.0,Até 2 anos,Branca,Sul
3149,3149,26.0,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Sênior,27500.0,de 3 a 4 anos,Branca,Sudeste
3150,3150,52.0,Feminino,Rio de Janeiro (RJ),,,,,Parda,Sudeste
3151,3151,51.0,Masculino,Paraná (PR),Analista de Dados,Sênior,7000.0,de 4 a 6 anos,Branca,Sul
3152,3152,32.0,Feminino,São Paulo (SP),Analista de Dados,Pleno,7000.0,Até 2 anos,Parda,Sudeste
3153,3153,25.0,Masculino,Distrito Federal (DF),Engenheiro de dados,Júnior,2500.0,Até 2 anos,Preta,Centro-Oeste
3154,3154,36.0,Masculino,São Paulo (SP),Analista de BI,Sênior,14000.0,de 3 a 4 anos,Branca,Sudeste
3155,3155,25.0,Feminino,Rio de Janeiro (RJ),Analista de Dados,Pleno,7000.0,Até 2 anos,Branca,Sudeste
3156,3156,26.0,Feminino,São Paulo (SP),Engenheiro de dados,Pleno,10000.0,de 3 a 4 anos,Parda,Sudeste
3157,3157,26.0,Feminino,Minas Gerais (MG),Engenheiro de dados,Pleno,10000.0,Até 2 anos,Branca,Sudeste
3158,3158,33.0,Masculino,Rio de Janeiro (RJ),Outra opção,Pleno,7000.0,de 3 a 4 anos,Parda,Sudeste
3159,3159,37.0,Feminino,Paraná (PR),,,10000.0,de 3 a 4 anos,Parda,Sul
3160,3160,43.0,Masculino,São Paulo (SP),,,27500.0,Mais de 10 anos,Branca,Sudeste
3161,3161,31.0,Masculino,Paraná (PR),,,10000.0,de 7 a 10 anos,Branca,Sul
3162,3162,32.0,Masculino,São Paulo (SP),,,,,Parda,Sudeste
3163,3163,41.0,Masculino,Rio de Janeiro (RJ),Analista de BI,Sênior,5000.0,de 4 a 6 anos,Preta,Sudeste
3164,3164,26.0,Masculino,Bahia (BA),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Branca,Nordeste
3165,3165,40.0,Feminino,Paraná (PR),,,18000.0,Mais de 10 anos,Branca,Sul
3166,3166,29.0,Feminino,Santa Catarina (SC),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Branca,Sul
3167,3167,36.0,Masculino,Santa Catarina (SC),Analista de Dados,Sênior,7000.0,de 4 a 6 anos,Branca,Sul
3168,3168,33.0,Masculino,Goiás (GO),Cientista de dados,Pleno,7000.0,de 4 a 6 anos,Parda,Centro-Oeste
3169,3169,29.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,18000.0,de 7 a 10 anos,Parda,Sudeste
3170,3170,26.0,Masculino,Paraná (PR),Cientista de dados,Júnior,7000.0,de 4 a 6 anos,Branca,Sul
3171,3171,37.0,Masculino,Minas Gerais (MG),,,,,Branca,Sudeste
3172,3172,29.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Branca,Sudeste
3173,3173,37.0,Masculino,Ceará (CE),Outra opção,Pleno,3500.0,de 3 a 4 anos,Branca,Nordeste
3174,3174,30.0,Masculino,Rio de Janeiro (RJ),Analista de Dados,Sênior,7000.0,de 3 a 4 anos,Branca,Sudeste
3175,3175,29.0,Feminino,São Paulo (SP),Analista de BI,Sênior,14000.0,de 7 a 10 anos,Preta,Sudeste
3176,3176,23.0,Masculino,São Paulo (SP),,,,,Branca,Sudeste
3177,3177,43.0,Masculino,São Paulo (SP),,,10000.0,de 4 a 6 anos,Branca,Sudeste
3178,3178,25.0,Masculino,Rio Grande do Sul (RS),Outra opção,Pleno,3500.0,Até 2 anos,Branca,Sul
3179,3179,24.0,Masculino,Minas Gerais (MG),Cientista de dados,Pleno,7000.0,de 3 a 4 anos,Branca,Sudeste
3180,3180,32.0,Masculino,São Paulo (SP),Analista de BI,Sênior,10000.0,de 7 a 10 anos,Branca,Sudeste
3181,3181,40.0,Masculino,Rio Grande do Norte (RN),,,,,Parda,Nordeste
3182,3182,26.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,14000.0,de 4 a 6 anos,Branca,Sudeste
3183,3183,31.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,de 4 a 6 anos,Branca,Sudeste
3184,3184,36.0,Masculino,Bahia (BA),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca,Nordeste
3185,3185,31.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Branca,Sudeste
3186,3186,26.0,Masculino,Rio Grande do Sul (RS),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Branca,Sul
3187,3187,42.0,Masculino,Espírito Santo (ES),,,,,Branca,Sudeste
3188,3188,29.0,Masculino,Bahia (BA),,,,,Parda,Nordeste
3189,3189,29.0,Feminino,Santa Catarina (SC),Outra opção,Sênior,14000.0,de 3 a 4 anos,Branca,Sul
3190,3190,31.0,Feminino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 7 a 10 anos,Branca,Sudeste
3191,3191,24.0,Masculino,Pernambuco (PE),Analista de BI,Júnior,2500.0,de 3 a 4 anos,Parda,Nordeste
3192,3192,25.0,Masculino,Ceará (CE),Analista de BI,Pleno,5000.0,Até 2 anos,Preta,Nordeste
3193,3193,,,,,,,,,Desconhecida
3194,3194,32.0,Feminino,Paraná (PR),Outra opção,Sênior,18000.0,de 3 a 4 anos,Branca,Sul
3195,3195,29.0,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Pleno,5000.0,Até 2 anos,Parda,Sudeste
3196,3196,32.0,Masculino,São Paulo (SP),Outra opção,Sênior,14000.0,de 4 a 6 anos,Branca,Sudeste
3197,3197,27.0,Masculino,Espírito Santo (ES),,,,,Branca,Sudeste
3198,3198,30.0,Feminino,Ceará (CE),Analista de Dados,Sênior,14000.0,de 7 a 10 anos,Branca,Nordeste
3199,3199,33.0,Masculino,Sergipe (SE),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Branca,Nordeste
3200,3200,30.0,Masculino,Rio de Janeiro (RJ),Analista de Dados,Pleno,5000.0,de 4 a 6 anos,Parda,Sudeste
3201,3201,28.0,Masculino,Santa Catarina (SC),Analista de Dados,Júnior,5000.0,Até 2 anos,Parda,Sul
3202,3202,51.0,Masculino,São Paulo (SP),,,18000.0,Mais de 10 anos,Branca,Sudeste
3203,3203,26.0,Masculino,Pará (PA),Engenheiro de dados,Pleno,5000.0,de 3 a 4 anos,Branca,Norte
3204,3204,,,,,,,,,Desconhecida
3205,3205,28.0,Feminino,São Paulo (SP),Outra opção,Júnior,3500.0,Até 2 anos,Branca,Sudeste
3206,3206,41.0,Masculino,Pernambuco (PE),Outra opção,Júnior,2500.0,Até 2 anos,Preta,Nordeste
3207,3207,21.0,Feminino,Rio de Janeiro (RJ),Analista de Dados,Júnior,5000.0,Até 2 anos,Preta,Sudeste
3208,3208,31.0,Masculino,Minas Gerais (MG),,,14000.0,de 3 a 4 anos,Branca,Sudeste
3209,3209,27.0,Masculino,Rio Grande do Sul (RS),,,,,Branca,Sul
3210,3210,48.0,Feminino,Minas Gerais (MG),Outra opção,Sênior,7000.0,Mais de 10 anos,Parda,Sudeste
3211,3211,25.0,Masculino,Goiás (GO),Cientista de dados,Pleno,7000.0,Até 2 anos,Parda,Centro-Oeste
3212,3212,27.0,Feminino,Rio Grande do Norte (RN),,,,,Branca,Nordeste
3213,3213,32.0,Masculino,Bahia (BA),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca,Nordeste
3214,3214,,,,,,,,,Desconhecida
3215,3215,34.0,Feminino,,Analista de Dados,Pleno,3500.0,Até 2 anos,Branca,Desconhecida
3216,3216,19.0,Masculino,Rio Grande do Sul (RS),Cientista de dados,Júnior,3500.0,Até 2 anos,Branca,Sul
3217,3217,,,,,,,,,Desconhecida
3218,3218,42.0,Masculino,São Paulo (SP),,,18000.0,Até 2 anos,Preta,Sudeste
3219,3219,33.0,Masculino,Santa Catarina (SC),Analista de BI,Pleno,2500.0,Até 2 anos,Parda,Sul
3220,3220,19.0,Masculino,Paraná (PR),Analista de BI,Júnior,1500.0,Até 2 anos,Parda,Sul
3221,3221,34.0,Masculino,Rio de Janeiro (RJ),Cientista de dados,Júnior,10000.0,Até 2 anos,Parda,Sudeste
3222,3222,26.0,Masculino,Paraná (PR),Analista de BI,Júnior,7000.0,Até 2 anos,Amarela,Sul
3223,3223,48.0,Masculino,Minas Gerais (MG),Engenheiro de dados,Sênior,14000.0,de 7 a 10 anos,Preta,Sudeste
3224,3224,30.0,Masculino,São Paulo (SP),,,10000.0,de 4 a 6 anos,Branca,Sudeste
3225,3225,45.0,Feminino,São Paulo (SP),,,,,Branca,Sudeste
3226,3226,35.0,Masculino,São Paulo (SP),,,35000.0,Mais de 10 anos,Branca,Sudeste
3227,3227,30.0,Masculino,,,,14000.0,de 4 a 6 anos,Branca,Desconhecida
3228,3228,36.0,Feminino,São Paulo (SP),Analista de BI,Sênior,10000.0,de 7 a 10 anos,Branca,Sudeste
3229,3229,35.0,Masculino,Minas Gerais (MG),Outra opção,Júnior,2500.0,Até 2 anos,Preta,Sudeste
3230,3230,33.0,Masculino,São Paulo (SP),,,5000.0,de 4 a 6 anos,Amarela,Sudeste
3231,3231,26.0,Masculino,Minas Gerais (MG),,,,,Outra,Sudeste
3232,3232,35.0,Masculino,Santa Catarina (SC),Engenheiro de dados,Pleno,10000.0,Até 2 anos,Branca,Sul
3233,3233,35.0,Feminino,São Paulo (SP),Engenheiro de dados,Sênior,10000.0,de 4 a 6 anos,Branca,Sudeste
3234,3234,32.0,Masculino,São Paulo (SP),,,18000.0,de 4 a 6 anos,Branca,Sudeste
3235,3235,35.0,Masculino,Amazonas (AM),Outra opção,Pleno,7000.0,de 3 a 4 anos,Parda,Norte
3236,3236,56.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,de 3 a 4 anos,Branca,Sudeste
3237,3237,27.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,de 7 a 10 anos,Branca,Sudeste
3238,3238,43.0,Masculino,Rio Grande do Sul (RS),,,18000.0,de 7 a 10 anos,Parda,Sul
3239,3239,47.0,Feminino,Paraná (PR),Outra opção,Pleno,5000.0,Até 2 anos,Branca,Sul
3240,3240,25.0,Masculino,Pernambuco (PE),Analista de BI,Júnior,1500.0,Até 2 anos,Parda,Nordeste
3241,3241,,,,,,,,,Desconhecida
3242,3242,34.0,Masculino,Piauí (PI),,,,,Branca,Nordeste
3243,3243,25.0,Masculino,Paraná (PR),Analista de BI,Sênior,5000.0,de 3 a 4 anos,Branca,Sul
3244,3244,29.0,Masculino,Rio de Janeiro (RJ),Analista de BI,Pleno,7000.0,de 3 a 4 anos,Parda,Sudeste
3245,3245,25.0,Masculino,São Paulo (SP),Analista de BI,Pleno,7000.0,Até 2 anos,Branca,Sudeste
3246,3246,33.0,Feminino,São Paulo (SP),,,7000.0,de 3 a 4 anos,Branca,Sudeste
3247,3247,18.0,Masculino,Santa Catarina (SC),Analista de BI,Pleno,7000.0,Até 2 anos,Branca,Sul
3248,3248,34.0,Masculino,Distrito Federal (DF),,,7000.0,Até 2 anos,Branca,Centro-Oeste
3249,3249,35.0,Feminino,Minas Gerais (MG),Cientista de dados,Pleno,5000.0,de 4 a 6 anos,Preta,Sudeste
3250,3250,26.0,Masculino,São Paulo (SP),,,22500.0,de 4 a 6 anos,Branca,Sudeste
3251,3251,30.0,Feminino,São Paulo (SP),,,10000.0,de 7 a 10 anos,Branca,Sudeste
3252,3252,28.0,Masculino,Minas Gerais (MG),Analista de Dados,Sênior,7000.0,Até 2 anos,Branca,Sudeste
3253,3253,22.0,Masculino,Goiás (GO),Analista de Dados,Pleno,7000.0,de 4 a 6 anos,Parda,Centro-Oeste
3254,3254,26.0,Feminino,Bahia (BA),,,,,Preta,Nordeste
3255,3255,,,,,,,,,Desconhecida
3256,3256,32.0,Masculino,Minas Gerais (MG),Cientista de dados,Pleno,5000.0,de 3 a 4 anos,Branca,Sudeste
3257,3257,22.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,2500.0,Até 2 anos,Parda,Sudeste
3258,3258,23.0,Masculino,Goiás (GO),,,,,Branca,Centro-Oeste
3259,3259,41.0,Masculino,Minas Gerais (MG),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Amarela,Sudeste
3260,3260,25.0,Masculino,Espírito Santo (ES),Analista de BI,Júnior,2500.0,Até 2 anos,Branca,Sudeste
3261,3261,25.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,7000.0,de 4 a 6 anos,Preta,Sudeste
3262,3262,29.0,Feminino,São Paulo (SP),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Branca,Sudeste
3263,3263,42.0,Masculino,Distrito Federal (DF),Outra opção,Sênior,14000.0,Até 2 anos,Branca,Centro-Oeste
3264,3264,42.0,Feminino,São Paulo (SP),Engenheiro de dados,Sênior,10000.0,Mais de 10 anos,Branca,Sudeste
3265,3265,34.0,Masculino,São Paulo (SP),,,35000.0,de 7 a 10 anos,Branca,Sudeste
3266,3266,35.0,Feminino,São Paulo (SP),,,,,Branca,Sudeste
3267,3267,27.0,Masculino,São Paulo (SP),Analista de BI,Sênior,10000.0,Até 2 anos,Branca,Sudeste
3268,3268,35.0,Masculino,São Paulo (SP),,,27500.0,Mais de 10 anos,Outra,Sudeste
3269,3269,52.0,Feminino,Rio de Janeiro (RJ),,,5000.0,Até 2 anos,Branca,Sudeste
3270,3270,31.0,Masculino,Paraná (PR),Outra opção,Pleno,3500.0,de 4 a 6 anos,Branca,Sul
3271,3271,33.0,Masculino,Paraná (PR),Analista de Dados,Pleno,10000.0,Mais de 10 anos,Parda,Sul
3272,3272,27.0,Masculino,Bahia (BA),Analista de Dados,Pleno,7000.0,Até 2 anos,Preta,Nordeste
3273,3273,29.0,Feminino,São Paulo (SP),Analista de Dados,Pleno,10000.0,de 3 a 4 anos,Parda,Sudeste
3274,3274,29.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,10000.0,de 4 a 6 anos,Parda,Sudeste
3275,3275,36.0,Masculino,Rio Grande do Sul (RS),Analista de BI,Pleno,7000.0,Até 2 anos,Não informado,Sul
3276,3276,26.0,Masculino,,,,,,Branca,Desconhecida
3277,3277,28.0,Feminino,Paraná (PR),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Branca,Sul
3278,3278,42.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,Até 2 anos,Branca,Sudeste
3279,3279,26.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,7000.0,de 4 a 6 anos,Branca,Sudeste
3280,3280,22.0,Feminino,Alagoas (AL),Engenheiro de dados,Júnior,3500.0,Até 2 anos,Parda,Nordeste
3281,3281,26.0,Feminino,São Paulo (SP),Outra opção,Júnior,1500.0,de 3 a 4 anos,Parda,Sudeste
3282,3282,26.0,Masculino,Espírito Santo (ES),Analista de Dados,Pleno,5000.0,Até 2 anos,Parda,Sudeste
3283,3283,29.0,Masculino,Minas Gerais (MG),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Parda,Sudeste
3284,3284,33.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,de 4 a 6 anos,Branca,Sudeste
3285,3285,30.0,Masculino,Pernambuco (PE),Outra opção,Pleno,3500.0,de 4 a 6 anos,Preta,Nordeste
3286,3286,29.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,de 4 a 6 anos,Branca,Sudeste
3287,3287,28.0,Masculino,São Paulo (SP),,,18000.0,de 4 a 6 anos,Branca,Sudeste
3288,3288,35.0,Masculino,Maranhão (MA),Analista de BI,Pleno,7000.0,Mais de 10 anos,Branca,Nordeste
3289,3289,34.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca,Sudeste
3290,3290,30.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,10000.0,de 4 a 6 anos,Parda,Sudeste
3291,3291,47.0,Masculino,São Paulo (SP),,,10000.0,Até 2 anos,Branca,Sudeste
3292,3292,41.0,Masculino,Rio de Janeiro (RJ),,,,,Branca,Sudeste
3293,3293,27.0,Feminino,São Paulo (SP),Analista de Dados,Pleno,10000.0,de 3 a 4 anos,Branca,Sudeste
3294,3294,38.0,Masculino,Bahia (BA),Engenheiro de dados,Sênior,14000.0,de 4 a 6 anos,Branca,Nordeste
3295,3295,,,,,,,,,Desconhecida
3296,3296,40.0,Masculino,São Paulo (SP),Outra opção,Sênior,14000.0,Até 2 anos,Branca,Sudeste
3297,3297,28.0,Masculino,Alagoas (AL),Analista de Dados,Pleno,7000.0,Até 2 anos,Parda,Nordeste
3298,3298,36.0,Feminino,São Paulo (SP),,,18000.0,Mais de 10 anos,Branca,Sudeste
3299,3299,32.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 4 a 6 anos,Branca,Sudeste
3300,3300,25.0,Feminino,Minas Gerais (MG),Analista de Dados,Júnior,2500.0,Até 2 anos,Parda,Sudeste
3301,3301,25.0,Feminino,São Paulo (SP),Analista de BI,Júnior,7000.0,de 3 a 4 anos,Branca,Sudeste
3302,3302,25.0,Feminino,Bahia (BA),Analista de Dados,Pleno,7000.0,Até 2 anos,Preta,Nordeste
3303,3303,28.0,Feminino,Minas Gerais (MG),Engenheiro de dados,Pleno,14000.0,de 3 a 4 anos,Branca,Sudeste
3304,3304,32.0,Masculino,Minas Gerais (MG),Analista de Dados,Júnior,5000.0,Até 2 anos,Branca,Sudeste
3305,3305,26.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,10000.0,Até 2 anos,Branca,Sudeste
3306,3306,42.0,Masculino,Espírito Santo (ES),,,,,Amarela,Sudeste
3307,3307,39.0,Masculino,Minas Gerais (MG),,,,,Parda,Sudeste
3308,3308,43.0,Feminino,Minas Gerais (MG),,,5000.0,de 3 a 4 anos,Preta,Sudeste
3309,3309,27.0,Masculino,Distrito Federal (DF),Engenheiro de dados,Pleno,7000.0,de 3 a 4 anos,Branca,Centro-Oeste
3310,3310,,,,,,,,,Desconhecida
3311,3311,37.0,Masculino,São Paulo (SP),,,22500.0,de 7 a 10 anos,Branca,Sudeste
3312,3312,24.0,Masculino,Minas Gerais (MG),Cientista de dados,Júnior,5000.0,Até 2 anos,Branca,Sudeste
3313,3313,28.0,Feminino,São Paulo (SP),Analista de BI,Pleno,5000.0,Até 2 anos,Branca,Sudeste
3314,3314,27.0,Masculino,São Paulo (SP),,,22500.0,de 4 a 6 anos,Branca,Sudeste
3315,3315,32.0,Feminino,São Paulo (SP),,,27500.0,de 4 a 6 anos,Branca,Sudeste
3316,3316,26.0,Masculino,Rio Grande do Sul (RS),Engenheiro de dados,Pleno,7000.0,de 3 a 4 anos,Branca,Sul
3317,3317,24.0,Masculino,São Paulo (SP),Outra opção,Júnior,5000.0,Até 2 anos,Branca,Sudeste
3318,3318,32.0,Masculino,Minas Gerais (MG),Engenheiro de dados,Pleno,10000.0,de 4 a 6 anos,Branca,Sudeste
3319,3319,28.0,Masculino,Rio Grande do Sul (RS),Cientista de dados,Pleno,5000.0,Até 2 anos,Branca,Sul
3320,3320,39.0,Feminino,,Engenheiro de dados,Pleno,10000.0,de 3 a 4 anos,Branca,Desconhecida
3321,3321,27.0,Feminino,Rio Grande do Sul (RS),Analista de Dados,Pleno,7000.0,de 4 a 6 anos,Branca,Sul
3322,3322,45.0,Masculino,Rio Grande do Sul (RS),,,,,Branca,Sul
3323,3323,27.0,Masculino,Goiás (GO),Analista de BI,Júnior,5000.0,Até 2 anos,Parda,Centro-Oeste
3324,3324,33.0,Masculino,Santa Catarina (SC),Analista de BI,Sênior,10000.0,de 3 a 4 anos,Branca,Sul
3325,3325,35.0,Masculino,São Paulo (SP),Analista de BI,Sênior,10000.0,Mais de 10 anos,Parda,Sudeste
3326,3326,64.0,Feminino,Rio Grande do Sul (RS),,,22500.0,Mais de 10 anos,Branca,Sul
3327,3327,53.0,Masculino,Distrito Federal (DF),,,18000.0,Mais de 10 anos,Parda,Centro-Oeste
3328,3328,31.0,Feminino,Minas Gerais (MG),Engenheiro de dados,Pleno,5000.0,de 3 a 4 anos,Branca,Sudeste
3329,3329,35.0,Masculino,Santa Catarina (SC),,,,,Branca,Sul
3330,3330,34.0,Masculino,Espírito Santo (ES),Analista de Dados,Sênior,10000.0,de 3 a 4 anos,Parda,Sudeste
3331,3331,29.0,Feminino,Paraná (PR),Cientista de dados,Pleno,10000.0,Até 2 anos,Parda,Sul
3332,3332,38.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,10000.0,Até 2 anos,Parda,Sudeste
3333,3333,30.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,7000.0,de 3 a 4 anos,Branca,Sudeste
3334,3334,29.0,Masculino,Minas Gerais (MG),Outra opção,Sênior,14000.0,Até 2 anos,Parda,Sudeste
3335,3335,21.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,3500.0,Até 2 anos,Branca,Sudeste
3336,3336,33.0,Masculino,Rio de Janeiro (RJ),Cientista de dados,Júnior,5000.0,Até 2 anos,Branca,Sudeste
3337,3337,25.0,Masculino,Rio de Janeiro (RJ),Analista de BI,Júnior,2500.0,Até 2 anos,Branca,Sudeste
3338,3338,60.0,Masculino,Distrito Federal (DF),Outra opção,Sênior,22500.0,de 4 a 6 anos,Branca,Centro-Oeste
3339,3339,21.0,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,7000.0,Até 2 anos,Preta,Sudeste
3340,3340,40.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,5000.0,Até 2 anos,Branca,Sudeste
3341,3341,26.0,Masculino,Pará (PA),Cientista de dados,Pleno,7000.0,Até 2 anos,Parda,Norte
3342,3342,26.0,Masculino,Minas Gerais (MG),,,,,Parda,Sudeste
3343,3343,26.0,Feminino,São Paulo (SP),Analista de BI,Pleno,10000.0,Até 2 anos,Branca,Sudeste
3344,3344,43.0,Masculino,Santa Catarina (SC),Engenheiro de dados,Sênior,10000.0,Mais de 10 anos,Branca,Sul
3345,3345,28.0,Masculino,,Cientista de dados,Pleno,10000.0,de 4 a 6 anos,Parda,Desconhecida
3346,3346,27.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,10000.0,de 7 a 10 anos,Parda,Sudeste
3347,3347,37.0,Feminino,São Paulo (SP),,,,,Preta,Sudeste
3348,3348,25.0,Masculino,Minas Gerais (MG),Analista de Dados,Pleno,3500.0,Até 2 anos,Preta,Sudeste
3349,3349,26.0,Masculino,Bahia (BA),Analista de Dados,Júnior,5000.0,Até 2 anos,Parda,Nordeste
3350,3350,20.0,Feminino,São Paulo (SP),Cientista de dados,Júnior,5000.0,Até 2 anos,Branca,Sudeste
3351,3351,38.0,Feminino,Espírito Santo (ES),Analista de BI,Júnior,2500.0,Até 2 anos,Branca,Sudeste
3352,3352,39.0,Masculino,Minas Gerais (MG),Analista de Dados,Pleno,7000.0,de 4 a 6 anos,Branca,Sudeste
3353,3353,30.0,Feminino,São Paulo (SP),Analista de Dados,Júnior,3500.0,Até 2 anos,Branca,Sudeste
3354,3354,28.0,Masculino,Alagoas (AL),Engenheiro de dados,Pleno,7000.0,Até 2 anos,Branca,Nordeste
3355,3355,30.0,Masculino,São Paulo (SP),Analista de BI,Pleno,10000.0,de 3 a 4 anos,Parda,Sudeste
3356,3356,28.0,Feminino,Espírito Santo (ES),Analista de Dados,Pleno,2500.0,Até 2 anos,Parda,Sudeste
3357,3357,32.0,Masculino,São Paulo (SP),,,,,Parda,Sudeste
3358,3358,34.0,Masculino,Piauí (PI),,,,,Branca,Nordeste
3359,3359,40.0,Masculino,Rio Grande do Sul (RS),Outra opção,Sênior,2500.0,Mais de 10 anos,Branca,Sul
3360,3360,28.0,Masculino,Mato Grosso (MT),Analista de BI,Sênior,7000.0,de 3 a 4 anos,Branca,Centro-Oeste
3361,3361,29.0,Masculino,Pernambuco (PE),,,3500.0,Até 2 anos,Branca,Nordeste
3362,3362,30.0,Masculino,Distrito Federal (DF),Outra opção,Pleno,14000.0,de 4 a 6 anos,Branca,Centro-Oeste
3363,3363,39.0,Feminino,Rio Grande do Sul (RS),Outra opção,Pleno,7000.0,Até 2 anos,Branca,Sul
3364,3364,33.0,Feminino,Bahia (BA),Cientista de dados,Pleno,10000.0,de 4 a 6 anos,Branca,Nordeste
3365,3365,29.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,5000.0,Até 2 anos,Parda,Sudeste
3366,3366,26.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,Até 2 anos,Branca,Sudeste
3367,3367,23.0,Masculino,Paraíba (PB),Cientista de dados,Pleno,5000.0,Até 2 anos,Parda,Nordeste
3368,3368,43.0,Masculino,São Paulo (SP),Analista de BI,Sênior,10000.0,de 4 a 6 anos,Parda,Sudeste
3369,3369,25.0,Masculino,Minas Gerais (MG),Analista de BI,Pleno,5000.0,Até 2 anos,Branca,Sudeste
